Joint1,Joint2,Joint3,Joint4,X,Y,Z,R
84.5,0,0,-26.3737,19.8113,205.7484,135,58.1263
84.6,0,0,-26.3737,19.4522,205.7827,135,58.2263
84.7,0,0,-26.3737,19.093,205.8163,135,58.3263
84.8,0,0,-26.3737,18.7337,205.8493,135,58.4263
84.9,0,0,-26.3737,18.3744,205.8817,135,58.5263
85,0,0,-26.3737,18.0151,205.9135,135,58.6263
85.1,0,0,-26.3737,17.6557,205.9446,135,58.7263
85.2,0,0,-26.3737,17.2962,205.9751,135,58.8263
85.3,0,0,-26.3737,16.9367,206.0049,135,58.9263
85.4,0,0,-26.3737,16.5771,206.0342,135,59.0263
85.5,0,0,-26.3737,16.2175,206.0628,135,59.1263
85.6,0,0,-26.3737,15.8578,206.0908,135,59.2263
85.7,0,0,-26.3737,15.4981,206.1182,135,59.3263
85.8,0,0,-26.3737,15.1383,206.1449,135,59.4263
85.9,0,0,-26.3737,14.7785,206.171,135,59.5263
86,0,0,-26.3737,14.4186,206.1965,135,59.6263
86.1,0,0,-26.3737,14.0588,206.2213,135,59.7263
86.2,0,0,-26.3737,13.6988,206.2456,135,59.8263
86.3,0,0,-26.3737,13.3388,206.2691,135,59.9263
86.4,0,0,-26.3737,12.9788,206.2921,135,60.0263
86.5,0,0,-26.3737,12.6187,206.3145,135,60.1263
86.6,0,0,-26.3737,12.2586,206.3362,135,60.2263
86.7,0,0,-26.3737,11.8985,206.3573,135,60.3263
86.8,0,0,-26.3737,11.5383,206.3777,135,60.4263
86.9,0,0,-26.3737,11.1781,206.3975,135,60.5263
87,0,0,-26.3737,10.8178,206.4167,135,60.6263
87.1,0,0,-26.3737,10.4575,206.4353,135,60.7263
87.2,0,0,-26.3737,10.0972,206.4532,135,60.8263
87.3,0,0,-26.3737,9.7369,206.4705,135,60.9263
87.4,0,0,-26.3737,9.3765,206.4872,135,61.0263
87.5,0,0,-26.3737,9.0161,206.5033,135,61.1263
87.6,0,0,-26.3737,8.6557,206.5187,135,61.2263
87.7,0,0,-26.3737,8.2952,206.5335,135,61.3263
87.8,0,0,-26.3737,7.9347,206.5476,135,61.4263
87.9,0,0,-26.3737,7.5742,206.5612,135,61.5263
88,0,0,-26.3737,7.2137,206.5741,135,61.6263
88.1,0,0,-26.3737,6.8532,206.5863,135,61.7263
88.2,0,0,-26.3737,6.4926,206.598,135,61.8263
88.3,0,0,-26.3737,6.132,206.609,135,61.9263
88.4,0,0,-26.3737,5.7714,206.6194,135,62.0263
88.5,0,0,-26.3737,5.4108,206.6292,135,62.1263
88.6,0,0,-26.3737,5.0501,206.6383,135,62.2263
88.7,0,0,-26.3737,4.6895,206.6468,135,62.3263
88.8,0,0,-26.3737,4.3288,206.6547,135,62.4263
88.9,0,0,-26.3737,3.9681,206.6619,135,62.5263
89,0,0,-26.3737,3.6074,206.6685,135,62.6263
89.1,0,0,-26.3737,3.2467,206.6745,135,62.7263
89.2,0,0,-26.3737,2.886,206.6799,135,62.8263
89.3,0,0,-26.3737,2.5252,206.6846,135,62.9263
89.4,0,0,-26.3737,2.1645,206.6887,135,63.0263
89.5,0,0,-26.3737,1.8038,206.6921,135,63.1263
89.6,0,0,-26.3737,1.443,206.695,135,63.2263
89.7,0,0,-26.3737,1.0823,206.6972,135,63.3263
89.8,0,0,-26.3737,0.7215,206.6987,135,63.4263
89.9,0,0,-26.3737,0.3608,206.6997,135,63.5263
90,0,0,-26.3737,0,206.7,135,63.6263
